episode,reward
891,-474.0
892,-230.0
893,-215.0
894,-230.0
895,-269.0
896,-190.0
897,-190.0
898,-295.0
899,-225.0
900,-230.0
901,-246.0
902,-231.0
903,-230.0
904,-273.0
905,-276.0
906,-236.0
907,-220.0
908,-234.0
909,-221.0
910,-223.0
911,-238.0
912,-220.0
913,-237.0
914,-240.0
915,-224.0
916,-215.0
917,-243.0
918,-228.0
919,-221.0
920,-228.0
921,-235.0
922,-270.0
923,-239.0
924,-234.0
925,-239.0
926,-264.0
927,-233.0
928,-500.0
929,-315.0
930,-243.0
931,-234.0
932,-242.0
933,-239.0
934,-169.0
935,-254.0
936,-236.0
937,-240.0
938,-242.0
939,-243.0
940,-245.0
941,-224.0
942,-239.0
943,-236.0
944,-224.0
945,-230.0
946,-228.0
947,-238.0
948,-241.0
949,-234.0
950,-243.0
951,-234.0
952,-233.0
953,-235.0
954,-234.0
955,-248.0
956,-236.0
957,-233.0
958,-253.0
959,-222.0
960,-226.0
961,-220.0
962,-213.0
963,-215.0
964,-222.0
965,-223.0
966,-216.0
967,-240.0
968,-214.0
969,-230.0
970,-240.0
971,-220.0
972,-228.0
973,-239.0
974,-237.0
975,-216.0
976,-230.0
977,-224.0
978,-218.0
979,-232.0
980,-223.0
981,-227.0
982,-225.0
983,-240.0
984,-218.0
985,-215.0
986,-235.0
987,-229.0
988,-354.0
989,-219.0
990,-225.0
991,-218.0
992,-217.0
993,-214.0
994,-230.0
995,-220.0
996,-231.0
997,-217.0
998,-227.0
999,-239.0
1000,-240.0
1001,-233.0
1002,-225.0
1003,-341.0
1004,-225.0
1005,-349.0
1006,-217.0
1007,-218.0
1008,-218.0
1009,-234.0
1010,-216.0
1011,-218.0
1012,-221.0
1013,-231.0
1014,-282.0
1015,-222.0
1016,-217.0
1017,-336.0
1018,-312.0
1019,-211.0
1020,-229.0
1021,-227.0
1022,-265.0
1023,-380.0
1024,-258.0
1025,-230.0
1026,-241.0
1027,-232.0
1028,-226.0
1029,-245.0
1030,-215.0
1031,-221.0
1032,-296.0
1033,-197.0
1034,-233.0
1035,-239.0
1036,-231.0
1037,-493.0
1038,-238.0
1039,-160.0
1040,-165.0
1041,-161.0
1042,-160.0
1043,-232.0
1044,-248.0
1045,-161.0
1046,-238.0
1047,-233.0
1048,-159.0
1049,-239.0
1050,-167.0
1051,-235.0
1052,-232.0
1053,-221.0
1054,-154.0
1055,-222.0
1056,-158.0
1057,-140.0
1058,-162.0
1059,-159.0
1060,-216.0
1061,-138.0
1062,-223.0
